Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
POTASSIUM CHROMATE CTD 00001284	14/1897	0.05526460505723603	0.3417266286825114	0	0	1.696296644863771	4.911834949668644	SF3B4;EGR1;SPRYD3;PRKCSH;DUSP8;BAG6;DOK1;FOSB;CHMP6;ATP6V0C;CCDC71;IER2;ZNF574;NFKBIB
mitomycin C CTD 00007136	4/308	0.05557230959286748	0.3417266286825114	0	0	2.8981371969248966	8.375820037283509	DRAP1;EGR1;LMNA;RELA
metformin CTD 00006282	2/83	0.05711026337247239	0.3417266286825114	0	0	5.379460046126713	15.400164553871127	MEF2D;RELA
Staurosporine MRC	2/83	0.05711026337247239	0.3417266286825114	0	0	5.379460046126713	15.400164553871127	MAPKAPK2;PAK4
anisomycin PC3 UP	8/899	0.05779614926917209	0.3417266286825114	0	0	2.008688189080346	5.726434831572805	EGR1;ZFP36;C7ORF43;FOSB;NR1D1;JUNB;IER2;BRD4
Dehydroxymethylepoxyquinomicin CTD 00004091	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RELA
1-BROMOPROPANE CTD 00003657	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RELA
DENSPM CTD 00002486	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RELA
ADAPALENE CTD 00002588	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RARG
Gambierol CTD 00003965	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	COMT
dextroamphetamine CTD 00005780	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	COMT
Enilconazole CTD 00000896	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RARG
midazolam CTD 00006334	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	BRD4
Talmapimod CTD 00004435	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	MAPKAPK2
amifostine CTD 00005933	1/13	0.058808768656990335	0.3417266286825114	0	0	18.020833333333332	51.06138805719774	RELA
