gene,logFC,pval,abs_logFC
224403_at,0.0032971257298033407,0.429218164125329,0.0032971257298033407
218136_s_at,-0.18479785951921457,0.4293493266048102,0.18479785951921457
236276_at,-0.07055979587568606,0.4295095719626828,0.07055979587568606
1566701_at,0.01943498185921566,0.4296544988053712,0.01943498185921566
1556262_at,0.025482390589411708,0.42970004628400393,0.025482390589411708
243222_at,-0.07952544772274628,0.42980037906411717,0.07952544772274628
207539_s_at,0.0033199074972554143,0.4298196293892089,0.0033199074972554143
240384_at,0.039680875212156685,0.42995986816197773,0.039680875212156685
215314_at,0.2644992648450968,0.42996918920289917,0.2644992648450968
223505_s_at,-0.058345949328627356,0.4300647659387544,0.058345949328627356
232710_at,0.17460891992431282,0.4301203168783061,0.17460891992431282
234009_at,0.00033511804823538327,0.43015372128448404,0.00033511804823538327
228339_at,-0.17634441004588108,0.43018756541592273,0.17634441004588108
206833_s_at,-0.09957118537960863,0.4302037520083657,0.09957118537960863
201576_s_at,0.09579441972078406,0.4302133591669349,0.09579441972078406
233720_at,-0.18178484104901926,0.43026988147372225,0.18178484104901926
244620_at,0.01352935212548978,0.4302871328585418,0.01352935212548978
206176_at,-0.10973962457058928,0.4303407610994202,0.10973962457058928
240566_at,0.0011070054690192066,0.4303523589199789,0.0011070054690192066
235541_at,-0.04151902307803912,0.43047013309560334,0.04151902307803912
224940_s_at,-0.21575485706313824,0.4305131601794193,0.21575485706313824
216443_at,0.004587807221568596,0.4305388462030565,0.004587807221568596
1569935_at,0.0019992399196078203,0.43055900307784867,0.0019992399196078203
1562886_at,0.007692594121960994,0.4307650511857194,0.007692594121960994
1560202_at,0.008797896850196274,0.43079195602127207,0.008797896850196274
242479_s_at,0.00944938657568617,0.43088971470519954,0.00944938657568617
205814_at,0.0015812808866666472,0.4309072706462189,0.0015812808866666472
221387_at,0.03701051312941184,0.43091348132422824,0.03701051312941184
1556527_a_at,-0.09293197193921543,0.431102142255541,0.09293197193921543
219501_at,-0.12819853496039224,0.4311168028061928,0.12819853496039224
242257_at,-0.002845243407842979,0.43114781472631913,0.002845243407842979
240309_at,0.0014927561917645882,0.43115802131223635,0.0014927561917645882
214598_at,0.07697580617960842,0.43120706236293493,0.07697580617960842
1564373_a_at,-0.01831394978509815,0.43130392853630806,0.01831394978509815
234124_at,0.05120978380313668,0.4313188778054544,0.05120978380313668
236924_at,-0.17274554433019684,0.4313262846988454,0.17274554433019684
1568574_x_at,-0.405637673042353,0.4314695875642257,0.405637673042353
216999_at,-0.037449674001176714,0.43163569885632713,0.037449674001176714
232357_at,0.04070261584313695,0.4316437293045404,0.04070261584313695
205565_s_at,0.17130541544863043,0.4317085751234109,0.17130541544863043
204704_s_at,0.0028327247215682583,0.4317316942575874,0.0028327247215682583
1553885_x_at,-0.002334780170588857,0.43183082370781656,0.002334780170588857
233253_at,0.05318138018509844,0.431860594461167,0.05318138018509844
243102_at,0.005047698814509616,0.4318958026816009,0.005047698814509616
232803_at,-0.04056281920862803,0.43195270951647335,0.04056281920862803
215821_x_at,-0.06989643534666667,0.43198391509863443,0.06989643534666667
232928_at,0.12032642863568732,0.43208486832674453,0.12032642863568732
239309_at,-0.24538216512235156,0.4321014193427247,0.24538216512235156
222135_at,0.012577755799999757,0.4321163915846541,0.012577755799999757
1560396_at,-0.06983825008705846,0.43214311140527717,0.06983825008705846
239041_at,0.018923643420783787,0.4321522334994665,0.018923643420783787
207712_at,-0.002983775847843706,0.43220847880042856,0.002983775847843706
1556590_s_at,0.1787627378007839,0.43225634289671644,0.1787627378007839
1556162_at,0.01462817462039201,0.43226542097122156,0.01462817462039201
1558649_at,-0.029530031221568276,0.4323083390599053,0.029530031221568276
204879_at,0.18540409432431382,0.4323501977295282,0.18540409432431382
1566538_at,0.008124187182352749,0.4323541320963068,0.008124187182352749
213462_at,0.20892224227921563,0.4323772465617982,0.20892224227921563
217613_at,-0.1952354249509809,0.43240843337613577,0.1952354249509809
204555_s_at,-0.08399068013137345,0.43242403102316174,0.08399068013137345
225109_at,0.018429808766666333,0.4324462008677704,0.018429808766666333
220697_at,0.002823282715686215,0.43249985926367895,0.002823282715686215
222109_at,0.06083473288117647,0.43252699102209347,0.06083473288117647
211828_s_at,0.0297865306396079,0.43258865311707284,0.0297865306396079
228180_at,-0.2039965784490212,0.43265850716583887,0.2039965784490212
1566337_x_at,0.017298201869411223,0.43274321705292396,0.017298201869411223
230923_at,0.008406721174118115,0.43275674262873864,0.008406721174118115
1561969_at,-0.0968174966470583,0.4328297400096236,0.0968174966470583
239044_at,-0.029996829455293916,0.4329229732384605,0.029996829455293916
1557403_s_at,0.13528445476117712,0.4330324525449192,0.13528445476117712
1563397_at,0.007192219443529435,0.4330468927236404,0.007192219443529435
227250_at,0.13814878095333327,0.43307255799763544,0.13814878095333327
1555991_s_at,-0.0004779949650974835,0.4331635022014477,0.0004779949650974835
205551_at,0.009585225330196234,0.43325807543853356,0.009585225330196234
227791_at,-0.08306816163529396,0.4332969698090716,0.08306816163529396
240899_at,0.09070329150549039,0.43329733640229806,0.09070329150549039
242472_x_at,-0.12726073240156843,0.43330233816375907,0.12726073240156843
242537_at,0.035446957097647225,0.43335833836142734,0.035446957097647225
1558971_at,-0.07180493111372543,0.43339690721428503,0.07180493111372543
213048_s_at,-0.2095804090627471,0.4334806454325315,0.2095804090627471
220539_at,-0.019623410474902236,0.4335047042283591,0.019623410474902236
1561881_at,0.002394278038039488,0.4335540497494109,0.002394278038039488
236344_at,0.023880688730196553,0.43356126115424676,0.023880688730196553
233795_at,0.03785028260588241,0.4336014491758876,0.03785028260588241
1559508_at,-0.004337607246274189,0.43361578659534483,0.004337607246274189
240201_at,-0.03643248337803895,0.4336237031657867,0.03643248337803895
232119_at,0.08158121502666704,0.43369703603185406,0.08158121502666704
1556056_at,-0.03052815126352959,0.43377152112956996,0.03052815126352959
220783_at,-0.13714452329607818,0.43400488028116524,0.13714452329607818
200879_s_at,0.10536422253254862,0.4340110993700045,0.10536422253254862
221698_s_at,0.21064986556980392,0.43417945660356294,0.21064986556980392
1558611_at,0.0023494852592160775,0.43419267648664706,0.0023494852592160775
1567044_s_at,0.1411738215901952,0.4342746618017529,0.1411738215901952
1564670_at,0.0709841409517642,0.4343111472858612,0.0709841409517642
219573_at,0.10650261403764816,0.43438687509312157,0.10650261403764816
237637_at,-0.0005946846800002348,0.4344046639902561,0.0005946846800002348
232376_at,0.0460687110211766,0.4344626981053772,0.0460687110211766
1558957_s_at,0.005957993274509743,0.43457760637149623,0.005957993274509743
241619_at,0.03326464324274525,0.4346845360977927,0.03326464324274525
244455_at,-0.033844706827451,0.4347238133289668,0.033844706827451
1569002_x_at,0.05994584641607803,0.4347267890865726,0.05994584641607803
222039_at,-0.32241117680391973,0.4347660141040829,0.32241117680391973
223821_s_at,0.21662309449725425,0.4348102103061616,0.21662309449725425
214206_at,0.006757568118823887,0.4348530969760305,0.006757568118823887
231578_at,0.16879978094941217,0.4349183188568142,0.16879978094941217
206840_at,-0.03484478138156888,0.4350043956011205,0.03484478138156888
1554473_at,0.15042884798078493,0.4350203517505993,0.15042884798078493
206765_at,-0.23118791644509784,0.4351327138551674,0.23118791644509784
205359_at,-0.02558186655725514,0.43527641690773244,0.02558186655725514
233520_s_at,-0.19329208915803964,0.4353757596986043,0.19329208915803964
209785_s_at,0.12091709869372647,0.43543579486512574,0.12091709869372647
211593_s_at,-0.11175502630549161,0.43549666020723177,0.11175502630549161
1565819_at,-0.006314760171764799,0.4355087692273075,0.006314760171764799
1568997_at,0.11554994126823548,0.4355870660316442,0.11554994126823548
203262_s_at,-0.08687218578980449,0.43567804891963613,0.08687218578980449
216139_s_at,-0.05139667188784314,0.4356954872971722,0.05139667188784314
207987_s_at,-0.07748832355333324,0.4357140698274614,0.07748832355333324
211329_x_at,0.03099782212666602,0.4358511556734339,0.03099782212666602
1552337_s_at,0.0636758552635297,0.4359053791558867,0.0636758552635297
231204_at,0.009426095117647026,0.43597393001034324,0.009426095117647026
216233_at,0.007847876589804237,0.43598358788481706,0.007847876589804237
206591_at,-0.013738203218039313,0.43599248628815357,0.013738203218039313
229139_at,-0.20690492633490276,0.4360722731979769,0.20690492633490276
237410_x_at,0.009136473990980498,0.43617009398230766,0.009136473990980498
241036_at,-0.2114852279215702,0.43635554035983803,0.2114852279215702
233097_x_at,-0.006483578803921919,0.43663481833255147,0.006483578803921919
230965_at,0.03480841990745054,0.4366435327328193,0.03480841990745054
1556967_at,-0.024779432859216133,0.4366480579630112,0.024779432859216133
1568882_at,-0.007196072347058546,0.43673233457080485,0.007196072347058546
209997_x_at,-0.06941151834666659,0.4368289439970835,0.06941151834666659
237917_at,-0.006347786948234457,0.43684327157239133,0.006347786948234457
235015_at,0.12888195514078404,0.43689455681046807,0.12888195514078404
1552544_at,0.04876008869764803,0.43694846142746446,0.04876008869764803
214421_x_at,0.3870272465521558,0.43698626500242355,0.3870272465521558
1568870_at,0.07647874833764678,0.4370157783640636,0.07647874833764678
1554158_at,-0.0136022848890196,0.4371024645889845,0.0136022848890196
202747_s_at,0.19527355969529392,0.4371416563780133,0.19527355969529392
244362_at,0.06428178314745114,0.4371544303119771,0.06428178314745114
222361_at,0.1405745695027436,0.4373114194831551,0.1405745695027436
232360_at,0.2065744753772556,0.4373655031812258,0.2065744753772556
223725_at,-0.0006856255592158078,0.43737382451413986,0.0006856255592158078
232842_at,0.02540510537490226,0.4374596337114903,0.02540510537490226
1561723_at,0.019315761054117697,0.4374790997050598,0.019315761054117697
1552521_a_at,-0.04541674223647041,0.43769139807068325,0.04541674223647041
230605_at,-0.14434377993686365,0.4379956099283494,0.14434377993686365
213717_at,0.047750896447450675,0.4380589128707094,0.047750896447450675
232872_at,0.024425018492941764,0.43806635764294,0.024425018492941764
220814_at,0.021951475282745214,0.43824109488554597,0.021951475282745214
230401_at,-0.14089984887529372,0.4384426043114641,0.14089984887529372
229348_at,0.11202946761372434,0.4384503276649264,0.11202946761372434
243630_at,0.06259127526431385,0.43853842332079995,0.06259127526431385
229645_at,0.1517846204011768,0.4385786625198471,0.1517846204011768
1569371_at,0.000659672141960499,0.4386263229493701,0.000659672141960499
241925_x_at,-0.1510900110776472,0.43864534015774326,0.1510900110776472
240285_at,0.005859426053724803,0.438658058568972,0.005859426053724803
201522_x_at,-0.07989583514039111,0.43880026031891617,0.07989583514039111
227583_at,0.059314335439215604,0.4388110995825021,0.059314335439215604
1556375_at,0.02642231209450996,0.43882185332612245,0.02642231209450996
221959_at,0.04687856297019666,0.4388263406416607,0.04687856297019666
239443_at,-0.14556261109607727,0.4389618829340237,0.14556261109607727
229271_x_at,-0.02743878947843159,0.4389969677591664,0.02743878947843159
232435_at,0.03818418351451047,0.4390241104214041,0.03818418351451047
1564229_at,0.006131987510588299,0.439039159667463,0.006131987510588299
211880_x_at,-0.008016577359215571,0.43906197296371263,0.008016577359215571
231949_at,0.030691271754118343,0.43915050768207775,0.030691271754118343
1555262_a_at,0.016275992887451185,0.4394269330529956,0.016275992887451185
1570395_a_at,-0.027234853025098094,0.4394754475428282,0.027234853025098094
220485_s_at,-0.023595141159607813,0.4395996111359167,0.023595141159607813
1566580_at,0.01485470111999998,0.4396442182317861,0.01485470111999998
1561155_at,-0.18411749478745065,0.43969032860333,0.18411749478745065
210325_at,0.03134723822039254,0.43971130595139274,0.03134723822039254
207709_at,0.00999588037803889,0.4398917770149574,0.00999588037803889
205891_at,-0.1469306447086276,0.4399977046767597,0.1469306447086276
224146_s_at,0.009458108991764913,0.4400310825819951,0.009458108991764913
1554037_a_at,-0.05241011818980379,0.44005512673850666,0.05241011818980379
227344_at,0.04911160664823555,0.44007212699119347,0.04911160664823555
210166_at,-0.2748401335678432,0.4400734981132829,0.2748401335678432
242566_at,0.01723712381882425,0.44012714016792787,0.01723712381882425
236123_at,-0.0699493932929407,0.4404205405788769,0.0699493932929407
243528_at,-0.11907379121803974,0.4406163523623986,0.11907379121803974
231990_at,-0.1191963427011773,0.44071552567404926,0.1191963427011773
243075_at,0.015492663729804512,0.44088173219008375,0.015492663729804512
240245_at,-0.13231724852039228,0.4409334441719931,0.13231724852039228
1566544_at,-0.09712145517921567,0.44095226471073456,0.09712145517921567
240843_at,-0.164324118600784,0.4410527804374671,0.164324118600784
208382_s_at,0.009346233294509343,0.4411274375965175,0.009346233294509343
1555898_at,0.07911006188862757,0.4411349882569622,0.07911006188862757
1560172_at,0.09599933305843145,0.4412669107146693,0.09599933305843145
223878_at,-0.013491603580784162,0.4412918646006746,0.013491603580784162
206302_s_at,-0.12356886456391969,0.44133813902061847,0.12356886456391969
236287_at,-0.011055428265097422,0.4414590751271321,0.011055428265097422
1565002_at,2.5550927450712635e-05,0.4414701932452709,2.5550927450712635e-05
205038_at,0.034088739276863844,0.4414712566032145,0.034088739276863844
1553792_at,-0.006677869480784526,0.4415067361538324,0.006677869480784526
242768_at,-0.021859080554901933,0.4415113833124604,0.021859080554901933
1561076_at,0.001139246377646952,0.44165450710058884,0.001139246377646952
206089_at,-0.05097713654117619,0.4416590173655438,0.05097713654117619
1566644_at,-0.0052168618815686685,0.4418911504804065,0.0052168618815686685
1562458_at,-0.020325970542744987,0.44198038759923697,0.020325970542744987
204642_at,0.02265523484823495,0.44205738669202765,0.02265523484823495
230381_at,0.1459954453109802,0.44210047664831587,0.1459954453109802
1561844_at,0.01834239818117611,0.44222810329260864,0.01834239818117611
210585_s_at,-0.04957475316549065,0.4422715578092927,0.04957475316549065
217632_at,-0.03843920873725448,0.4422863132763615,0.03843920873725448
223395_at,-0.20725859498078325,0.44229714067265047,0.20725859498078325
239674_at,0.012587373576470995,0.4423159812335309,0.012587373576470995
208484_at,-0.05114833354666626,0.44236344126640836,0.05114833354666626
231494_at,-0.044396991873333125,0.44238588635683374,0.044396991873333125
209755_at,0.0019315960596077986,0.4425181785524043,0.0019315960596077986
216083_s_at,0.026134429254118352,0.44269229880047767,0.026134429254118352
241903_at,0.14354719194627386,0.4427459629830094,0.14354719194627386
241604_at,0.0019317985878433142,0.4427519335186335,0.0019317985878433142
216697_at,0.10934788773960769,0.4428411394119258,0.10934788773960769
1569713_at,0.046444383661960575,0.44297699418080105,0.046444383661960575
