sig_id,drug,pert_id,similarity_scores
CPC006_VCAP_24H:BRD-K91623615-001-01-9:10,ABT-751,BRD-K91623615-001-01-9,0.0
CPC019_VCAP_6H:BRD-K50280607-001-01-7:10,BRD-K50280607,BRD-K50280607-001-01-7,0.0
CPC012_MCF7_24H:BRD-K72238567-001-12-4:10,fludarabine,BRD-K72238567-001-12-4,0.0
CPC002_HCC515_24H:BRD-A18579359-001-02-3:10,wiskostatin,BRD-A18579359-001-02-3,0.0
CPC009_PC3_24H:BRD-K14027855-019-01-8:10,BRD-K14027855,BRD-K14027855-019-01-8,0.0
CPC004_HT29_6H:BRD-K17075857-001-06-9:10,chloroxine,BRD-K17075857-001-06-9,0.0
CPC004_PC3_24H:BRD-K51290057-001-01-0:10,SA-792709,BRD-K51290057-001-01-0,0.0
CPC009_HA1E_6H:BRD-K42489623-001-06-4:10,BRD-K42489623,BRD-K42489623-001-06-4,0.0
CPC008_PC3_6H:BRD-K44978960-019-01-8:10,BRD-K44978960,BRD-K44978960-019-01-8,0.0
CPC011_MCF7_24H:BRD-K84036904-001-05-4:10,testosterone,BRD-K84036904-001-05-4,0.0
CPC014_VCAP_24H:BRD-K50168500-001-01-2:10,canertinib,BRD-K50168500-001-01-2,0.0
CPC006_HEPG2_6H:BRD-K68065987-300-03-4:10,MK-2206,BRD-K68065987-300-03-4,0.0
CPC019_PC3_24H:BRD-K93127801-001-01-3:10,BRD-K93127801,BRD-K93127801-001-01-3,0.0
CPC007_HA1E_6H:BRD-A24021119-001-06-0:10,BRD-A24021119,BRD-A24021119-001-06-0,0.0
CPC006_A549_24H:BRD-K10882151-001-06-8:40,BO2-inhibits-RAD51,BRD-K10882151-001-06-8,0.0
CPC002_PC3_24H:BRD-K51318897-001-07-0:10,fenbendazole,BRD-K51318897-001-07-0,0.0
MUC.CP003_MCF7_24H:BRD-K53308430-001-02-4:10,SA-1017940,BRD-K53308430-001-02-4,0.0
CPC013_MCF7_6H:BRD-K89839824-001-01-2:10,raltitrexed,BRD-K89839824-001-01-2,0.0
CPC006_HCC515_24H:BRD-K90826279-001-03-2:20,BRD-K90826279,BRD-K90826279-001-03-2,0.0
CPC006_HCC515_24H:BRD-K74305673-001-01-3:10,IKK-2-inhibitor-V,BRD-K74305673-001-01-3,0.0
CPC020_VCAP_24H:BRD-A94793051-001-01-0:10,gestrinone,BRD-A94793051-001-01-0,0.0
CPC015_HT29_6H:BRD-K59632282-052-02-3:10,quinidine,BRD-K59632282-052-02-3,0.0
CPC015_HT29_6H:BRD-K52075715-001-03-4:10,oxibendazole,BRD-K52075715-001-03-4,0.0
LJP001_MCF10A_6H:BRD-K64800655-001-03-3:10,PHA-793887,BRD-K64800655-001-03-3,0.0
CPC019_MCF7_24H:BRD-K35429092-001-01-2:10,BRD-K35429092,BRD-K35429092-001-01-2,0.0
CPC013_MCF7_24H:BRD-K56334280-001-01-0:10,amonafide,BRD-K56334280-001-01-0,0.0
CPC014_HEPG2_6H:BRD-A50454580-001-01-1:10,PD-0325901,BRD-A50454580-001-01-1,0.0
CPC006_HCC515_6H:BRD-K67868012-003-01-5:11.1,PI-103,BRD-K67868012-003-01-5,0.0
MUC.CP003_MCF7_24H:BRD-K02407574-001-04-8:1.1111,parbendazole,BRD-K02407574-001-04-8,0.0
CPC013_A549_24H:BRD-K17743125-001-03-5:10,belinostat,BRD-K17743125-001-03-5,0.0
CPC002_HA1E_6H:BRD-A51410489-003-02-8:10,yohimbine,BRD-A51410489-003-02-8,0.0
CPC005_PC3_6H:BRD-K62929068-001-03-3:10,6-benzylaminopurine,BRD-K62929068-001-03-3,0.0
CPC014_VCAP_24H:BRD-K01253243-001-01-4:10,SB-590885,BRD-K01253243-001-01-4,0.0
CPC013_HT29_6H:BRD-K23657553-001-01-4:10,BRD-K23657553,BRD-K23657553-001-01-4,0.0
CPC014_VCAP_24H:BRD-K91047982-001-01-6:10,BRD-K91047982,BRD-K91047982-001-01-6,0.0
CPC004_HCC515_24H:BRD-K79131256-001-08-8:10,albendazole,BRD-K79131256-001-08-8,0.0
CPC006_HT29_6H:BRD-K90826279-001-03-2:20,BRD-K90826279,BRD-K90826279-001-03-2,0.0
CPC014_HA1E_6H:BRD-K99498722-001-01-8:10,NPI-2358,BRD-K99498722-001-01-8,0.0
CPC018_A375_6H:BRD-A19500257:10,geldanamycin,BRD-A19500257,0.0
CPC003_PC3_6H:BRD-K76534306-001-11-0:10,enrofloxacin,BRD-K76534306-001-11-0,0.0
CPC004_PC3_24H:BRD-A26095496-001-03-2:10,clobetasol,BRD-A26095496-001-03-2,0.0
CPC019_A375_6H:BRD-K30849099-001-07-6:10,MW-STK33-2A,BRD-K30849099-001-07-6,0.0
CPC004_HT29_6H:BRD-K72726508-001-01-3:10,arcyriaflavin-a,BRD-K72726508-001-01-3,0.0
CPC006_HT29_24H:BRD-K17561142-003-16-8:10,amiodarone,BRD-K17561142-003-16-8,0.0
CPC014_VCAP_6H:BRD-K64857848-001-02-3:10,XMD-885,BRD-K64857848-001-02-3,0.0
CPC017_A549_6H:BRD-A47633927-001-01-8:10,NPC-15199,BRD-A47633927-001-01-8,0.0
CPC012_PC3_24H:BRD-K74761218-001-03-5:10,WT-171,BRD-K74761218-001-03-5,0.0
CPC009_VCAP_6H:BRD-K42489623-001-06-4:10,BRD-K42489623,BRD-K42489623-001-06-4,0.0
CPC010_PC3_24H:BRD-K85853281-001-03-9:10,BRD-K85853281,BRD-K85853281-001-03-9,0.0
CPC019_PC3_6H:BRD-K60070073-001-02-3:10,BRD-K60070073,BRD-K60070073-001-02-3,0.0
CPC009_HCC515_6H:BRD-K35240538-001-19-7:10,methylprednisolone,BRD-K35240538-001-19-7,0.0
CPC006_HA1E_6H:BRD-K52075040-001-03-0:44.4,cerulenin,BRD-K52075040-001-03-0,0.0
CPC014_VCAP_24H:BRD-K31841256-001-01-4:10,BRD-K31841256,BRD-K31841256-001-01-4,0.0
CPC014_VCAP_6H:BRD-A11706664-001-01-1:10,triciribine,BRD-A11706664-001-01-1,0.0
CPC006_MDST8_6H:BRD-K73261812-001-01-1:10,BRD-K73261812,BRD-K73261812-001-01-1,0.0
CPC020_MCF7_24H:BRD-A83124583-003-01-4:10,EMF-sumo1-39,BRD-A83124583-003-01-4,0.0
CPC009_VCAP_24H:BRD-A47598013-001-03-4:10,citalopram,BRD-A47598013-001-03-4,0.0
CPC001_PC3_6H:BRD-K73395020-001-01-5:10,SA-1478088,BRD-K73395020-001-01-5,0.0
CPC007_HT29_6H:BRD-A25829966-001-02-8:10,BRD-A25829966,BRD-A25829966-001-02-8,0.0
CPC019_A549_24H:BRD-K01229043-001-01-6:10,BRD-K01229043,BRD-K01229043-001-01-6,0.0
CPC012_PC3_24H:BRD-A59985574-003-01-9:10,topotecan,BRD-A59985574-003-01-9,0.0
CPC007_HCC515_6H:BRD-K88198340-001-05-0:10,BRD-K88198340,BRD-K88198340-001-05-0,0.0
CPC009_PC3_6H:BRD-K94390040-019-01-9:10,BRD-K94390040,BRD-K94390040-019-01-9,0.0
CPC012_MCF7_24H:BRD-K17119186-001-01-8:10,BAS-00535043,BRD-K17119186-001-01-8,0.0
CPC014_NPC_24H:BRD-K62459624-001-07-9:10,BRD-K62459624,BRD-K62459624-001-07-9,0.0
CPC012_MCF7_24H:BRD-K64310881-001-06-2:10,MW-STK33-3B,BRD-K64310881-001-06-2,0.0
CPC006_HT29_24H:BRD-K03816923-001-04-7:9.68,rottlerin,BRD-K03816923-001-04-7,0.0
CPC006_SNUC4_6H:BRD-K74148702-001-03-8:48,curcumin,BRD-K74148702-001-03-8,0.0
CPC009_PC3_6H:BRD-A16820783-001-06-0:10,BRD-A16820783,BRD-A16820783-001-06-0,0.0
CPC008_A375_24H:BRD-K45399554-001-04-0:10,CAM-9-027-3,BRD-K45399554-001-04-0,0.0
CPC014_PC3_24H:BRD-K94294671-003-01-3:10,OSI-027,BRD-K94294671-003-01-3,0.0
HOG001_A549_6H:BRD-A15079084-001-02-9:0.013,phorbol-12-myristate-13-acetate,BRD-A15079084-001-02-9,0.0
CPC013_SKB_24H:BRD-K04833372-001-01-3:10,GSK-1904529A,BRD-K04833372-001-01-3,0.0
CPC014_SKB_24H:BRD-K74733595-001-02-9:10,APHA-compound-8,BRD-K74733595-001-02-9,0.0
CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4,COT-10b,BRD-K18190982-002-01-2,0.0
CPC013_PC3_6H:BRD-K80786583-001-01-5:10,BRD-K80786583,BRD-K80786583-001-01-5,0.0
CPC016_MCF7_6H:BRD-K70577657-300-04-1:10,H-9,BRD-K70577657-300-04-1,0.0
CPC014_ASC_24H:BRD-A74904029-001-05-7:10,EI-231,BRD-A74904029-001-05-7,0.0
CPC016_HEPG2_6H:BRD-K59331372-001-01-2:10,SB-366791,BRD-K59331372-001-01-2,0.0
CPC014_ASC_24H:BRD-A52193669-001-01-7:10,withaferin-a,BRD-A52193669-001-01-7,0.0
CPC019_HT29_6H:BRD-K82092559-001-01-6:10,BRD-K82092559,BRD-K82092559-001-01-6,0.0
CPC012_A375_6H:BRD-K68535470-001-01-8:10,STK-222600,BRD-K68535470-001-01-8,0.0
CPC013_MCF7_6H:BRD-K05672354-001-01-6:10,BRD-K05672354,BRD-K05672354-001-01-6,0.0
CPC014_A549_24H:BRD-U25771771-000-01-7:10,WZ-4-145,BRD-U25771771-000-01-7,0.0
CPC013_SKB_24H:BRD-K69852452-001-01-8:10,F-1566-0341,BRD-K69852452-001-01-8,0.0
CPC015_MCF7_6H:BRD-K39120595-304-03-9:10,bithionol,BRD-K39120595-304-03-9,0.0
CPC013_MCF7_24H:BRD-K45044657-001-01-4:10,BRD-K45044657,BRD-K45044657-001-01-4,0.0
CPC006_A549_6H:BRD-K26664453-001-03-4:10,cytochalasin-b,BRD-K26664453-001-03-4,0.0
CPC018_A549_24H:BRD-K35960502-001-10-1:10,niclosamide,BRD-K35960502-001-10-1,0.0
CPC014_PC3_6H:BRD-K78062244-001-06-5:10,BRD-K78062244,BRD-K78062244-001-06-5,0.0
CPC014_PHH_24H:BRD-K40175214-001-01-7:10,torin-1,BRD-K40175214-001-01-7,0.0
CPC006_HCC15_6H:BRD-K17140735-300-02-4:11.1,SCH-79797,BRD-K17140735-300-02-4,0.0
ERG005_VCAP_48H:BRD-K27305650-001-06-7:5,LY-294002,BRD-K27305650-001-06-7,0.0
CPC014_MCF7_6H:BRD-K52751261-001-01-2:10,TAK-715,BRD-K52751261-001-01-2,0.0
LJP001_HS578T_24H:BRD-K13390322-001-02-2:0.4,AT-7519,BRD-K13390322-001-02-2,0.0
CPC018_MCF7_24H:BRD-K06980535-003-15-0:10,promazine,BRD-K06980535-003-15-0,0.0
CPC003_PC3_6H:BRD-K72462751-001-01-9:10,BRD-K72462751,BRD-K72462751-001-01-9,0.0
CPC004_VCAP_6H:BRD-K06980535-003-15-0:10,promazine,BRD-K06980535-003-15-0,0.0
CPC020_PC3_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11,BRD-A50774520-001-01-5,0.0
CPC011_VCAP_24H:BRD-K82109576-065-20-2:10,vincristine,BRD-K82109576-065-20-2,0.0
CPC008_MCF7_24H:BRD-K42455570-001-04-3:10,BRD-K42455570,BRD-K42455570-001-04-3,0.0
CPC006_VCAP_24H:BRD-K19295594-001-08-5:11.1,gossypol,BRD-K19295594-001-08-5,0.0
CPC014_A549_24H:BRD-K64857848-001-02-3:10,XMD-885,BRD-K64857848-001-02-3,0.0
CPC018_A375_6H:BRD-K48869804-001-01-3:10,icilin,BRD-K48869804-001-01-3,0.0
CPC004_HA1E_24H:BRD-K52075715-001-03-4:10,oxibendazole,BRD-K52075715-001-03-4,0.0
CPC005_PC3_24H:BRD-A07000685-001-03-6:10,hydrocortisone,BRD-A07000685-001-03-6,0.0
CPC002_HCC515_24H:BRD-K51918615-303-01-1:10,iodophenpropit,BRD-K51918615-303-01-1,0.0
CPC014_MCF7_24H:BRD-A50454580-001-01-1:10,PD-0325901,BRD-A50454580-001-01-1,0.0
CPC011_VCAP_24H:BRD-K73109821-001-16-9:10,diazoxide,BRD-K73109821-001-16-9,0.0
CPC019_MCF7_24H:BRD-K34412705-001-01-8:10,BRD-K34412705,BRD-K34412705-001-01-8,0.0
CPC006_HA1E_6H:BRD-K86574132-001-04-9:48,BRD-K86574132,BRD-K86574132-001-04-9,0.0
CPC006_CL34_6H:BRD-K04010869-001-02-6:1,prostaglandin-a1,BRD-K04010869-001-02-6,0.0
CPC009_PC3_24H:BRD-K83670234-001-01-1:10,BRD-K83670234,BRD-K83670234-001-01-1,0.0
CPC012_VCAP_6H:BRD-K99532291-001-03-1:10,SPB02303,BRD-K99532291-001-03-1,0.0
CPC004_VCAP_24H:BRD-K91290917-336-03-8:10,amodiaquine,BRD-K91290917-336-03-8,0.0
CPC014_HEPG2_6H:BRD-A80960055-001-01-7:10,celastrol,BRD-A80960055-001-01-7,0.0
CPC004_VCAP_24H:BRD-K47631482-003-03-9:10,bromhexine,BRD-K47631482-003-03-9,0.0
CPC012_VCAP_24H:BRD-K32485462-001-01-9:10,BRD-K32485462,BRD-K32485462-001-01-9,0.0
CPC001_HA1E_6H:BRD-K84709232-001-02-6:10,caffeic-acid,BRD-K84709232-001-02-6,0.0
NMH002_NPC_24H:BRD-K59184148-001-13-3:10,SB-216763,BRD-K59184148-001-13-3,0.0
CPC020_VCAP_24H:BRD-K81514393-001-01-0:10,BRD-K81514393,BRD-K81514393-001-01-0,0.0
CPC002_HA1E_24H:BRD-K15025317-001-05-2:10,BAY-11-7821,BRD-K15025317-001-05-2,0.0
CPC013_SKB_24H:BRD-K61175124-001-01-0:10,BRD-K61175124,BRD-K61175124-001-01-0,0.0
CPC005_PC3_6H:BRD-A47513740-001-02-5:10,calyculin,BRD-A47513740-001-02-5,0.0
CPC006_HT29_6H:BRD-K26664453-001-03-4:10,cytochalasin-b,BRD-K26664453-001-03-4,0.0
CPC008_PC3_6H:BRD-K93060291-001-03-9:10,TL-HRAS-24,BRD-K93060291-001-03-9,0.0
CPC014_MCF7_6H:BRD-A11702965-001-01-6:10,chromomycin-a3,BRD-A11702965-001-01-6,0.0
CPC014_HT29_6H:BRD-K53561341-001-02-6:10,KIN001-220,BRD-K53561341-001-02-6,0.0
CPC006_VCAP_6H:BRD-K69328504-001-01-7:10,L-690488,BRD-K69328504-001-01-7,0.0
CPC020_A375_6H:BRD-K37194137-001-02-5:10,III606050,BRD-K37194137-001-02-5,0.0
CPC015_NPC_24H:BRD-K82036761-003-07-0:10,sertraline,BRD-K82036761-003-07-0,0.0
CPC008_VCAP_6H:BRD-K23412959-001-05-5:10,BRD-K23412959,BRD-K23412959-001-05-5,0.0
CPC008_VCAP_6H:BRD-K66884694-001-05-3:10,BRD-K66884694,BRD-K66884694-001-05-3,0.0
CPC014_PC3_6H:BRD-U00779237-000-01-7:10,WZ-3105,BRD-U00779237-000-01-7,0.0
CPC007_HT29_6H:BRD-K27520107-003-05-8:10,BRD-K27520107,BRD-K27520107-003-05-8,0.0
CPC001_HCC515_24H:BRD-K81709173-001-03-8:10,halcinonide,BRD-K81709173-001-03-8,0.0
CPC014_MCF7_24H:BRD-K01436366-001-02-4:10,XMD-1150,BRD-K01436366-001-02-4,0.0
CPC019_HT29_6H:BRD-K94544211-001-01-2:10,BRD-K94544211,BRD-K94544211-001-01-2,0.0
CPC009_A375_6H:BRD-K42489623-001-06-4:10,BRD-K42489623,BRD-K42489623-001-06-4,0.0
CPC015_A549_24H:BRD-K97863768-001-02-8:10,prothionamide,BRD-K97863768-001-02-8,0.0
CPC006_HA1E_24H:BRD-K34581968-001-01-2:11.1,BMS-536924,BRD-K34581968-001-01-2,0.0
CPC017_MCF7_6H:BRD-K84987553-001-01-1:10,MDM2-inhibitor,BRD-K84987553-001-01-1,0.0
CPC014_A549_6H:BRD-U73238814-000-01-7:10,QL-XI-92,BRD-U73238814-000-01-7,0.0
CPC014_PC3_24H:BRD-K80725632-001-04-8:10,lavendustin-c,BRD-K80725632-001-04-8,0.0
CPC011_VCAP_6H:BRD-K25394294-001-11-5:10,oxaprozin,BRD-K25394294-001-11-5,0.0
CPC007_A375_24H:BRD-K95352812-019-02-2:10,BRD-K95352812,BRD-K95352812-019-02-2,0.0
CPC005_HA1E_24H:BRD-K50836978-001-01-7:10,purvalanol-a,BRD-K50836978-001-01-7,0.0
CPC018_MCF7_24H:BRD-A56987319-001-02-0:10,SQ-22536,BRD-A56987319-001-02-0,0.0
CPC009_HA1E_6H:BRD-K14788918-019-01-0:10,BRD-K14788918,BRD-K14788918-019-01-0,0.0
CPC018_A549_6H:BRD-K33882852-003-01-0:10,ZK-93423,BRD-K33882852-003-01-0,0.0
CPC006_MCF7_6H:BRD-K15108141-001-01-7:0.08,gemcitabine,BRD-K15108141-001-01-7,0.0
CPC016_NPC_24H:BRD-K36737713-001-01-6:10,AG-957,BRD-K36737713-001-01-6,0.0
CPC019_MCF7_24H:BRD-K32238524-001-01-8:10,BRD-K32238524,BRD-K32238524-001-01-8,0.0
CPC010_HA1E_6H:BRD-K53932786-001-08-8:10,BRD-K53932786,BRD-K53932786-001-08-8,0.0
CPC006_A549_6H:BRD-K61662457-001-02-2:20,CAY-10594,BRD-K61662457-001-02-2,0.0
CPC009_A549_6H:BRD-K14027855-019-01-8:10,BRD-K14027855,BRD-K14027855-019-01-8,0.0
CPC010_HEPG2_6H:BRD-K99633092-001-02-0:10,BRD-K99633092,BRD-K99633092-001-02-0,0.0
CPC007_HA1E_6H:BRD-K05402890-001-09-2:10,BRD-K05402890,BRD-K05402890-001-09-2,0.0
CPC009_VCAP_6H:BRD-K55722623-001-01-3:10,BRD-K55722623,BRD-K55722623-001-01-3,0.0
CPC018_A375_6H:BRD-K51662849-001-03-9:10,ilomastat,BRD-K51662849-001-03-9,0.0
CPC019_MCF7_24H:BRD-K28120860-001-02-4:10,KM-03949SC,BRD-K28120860-001-02-4,0.0
CPC014_VCAP_24H:BRD-K09790412-001-03-8:10,H-9,BRD-K09790412-001-03-8,0.0
CPC014_PC3_24H:BRD-K69516039-001-01-1:10,BRD-K69516039,BRD-K69516039-001-01-1,0.0
CPC012_ASC_24H:BRD-K32896438-001-01-8:10,BRD-K32896438,BRD-K32896438-001-01-8,0.0
CPC006_HA1E_24H:BRD-A41451487-001-06-2:160,PK-11195,BRD-A41451487-001-06-2,0.0
CPC006_LOVO_6H:BRD-K78659596-001-01-3:10,MLN-2238,BRD-K78659596-001-01-3,0.0
CPC006_A549_6H:BRD-K22134346-001-09-0:10,simvastatin,BRD-K22134346-001-09-0,0.0
CPC006_HA1E_24H:BRD-K45399554-001-03-2:10,CAM-9-027-3,BRD-K45399554-001-03-2,0.0
CPC006_PL21_6H:BRD-K00615600-001-06-1:25,AG-14361,BRD-K00615600-001-06-1,0.0
CPC004_VCAP_24H:BRD-K03557653-001-02-7:10,sappanone-a,BRD-K03557653-001-02-7,0.0
CPC006_SW948_6H:BRD-A45889380-300-04-8:10,mepacrine,BRD-A45889380-300-04-8,0.0
CPC006_HEPG2_6H:BRD-K05653692-003-04-7:64,DL-PDMP,BRD-K05653692-003-04-7,0.0
ERG015_PC3_24H:BRD-K84450674-001-01-4:10.0045,BRD-K84450674,BRD-K84450674-001-01-4,0.0
CPC004_PC3_6H:BRD-K82036761-003-07-0:10,sertraline,BRD-K82036761-003-07-0,0.0
CPC019_VCAP_24H:BRD-A68061604-003-01-2:10,BRD-A68061604,BRD-A68061604-003-01-2,0.0
CPC012_PC3_6H:BRD-K21672423-001-01-3:10,BRD-K21672423,BRD-K21672423-001-01-3,0.0
CPC008_A549_6H:BRD-K30351863-019-01-2:10,BRD-K30351863,BRD-K30351863-019-01-2,0.0
CPC006_HCC515_24H:BRD-K91623615-001-01-9:10,ABT-751,BRD-K91623615-001-01-9,0.0
CPC008_HT29_6H:BRD-K63308290-019-01-5:10,BRD-K63308290,BRD-K63308290-019-01-5,0.0
CPC013_HEPG2_6H:BRD-K20032655-001-01-0:10,BRD-K20032655,BRD-K20032655-001-01-0,0.0
CPC019_A375_6H:BRD-K22832646-001-06-2:10,MW-STK33-1A,BRD-K22832646-001-06-2,0.0
CPC006_AGS_6H:BRD-K07303502-001-02-5:80,arachidonyl-trifluoro-methane,BRD-K07303502-001-02-5,0.0
CPC004_HT29_6H:BRD-K14693417-001-03-2:10,cinchonine,BRD-K14693417-001-03-2,0.0
CPC010_MCF7_24H:BRD-K41845021-004-02-9:10,BRD-K41845021,BRD-K41845021-004-02-9,0.0
CPC004_VCAP_24H:BRD-K31542390-001-01-5:10,mycophenolic-acid,BRD-K31542390-001-01-5,0.0
CPC004_VCAP_24H:BRD-K35498378-001-05-3:10,alrestatin,BRD-K35498378-001-05-3,0.0
LJP002_HS578T_24H:BRD-K53281329-001-01-9:10,SYK-inhibitor,BRD-K53281329-001-01-9,0.0
CPC012_ASC_24H:BRD-K17119186-001-01-8:10,BAS-00535043,BRD-K17119186-001-01-8,0.0
CPC012_MCF7_24H:BRD-K72161580-001-01-4:10,DY-44,BRD-K72161580-001-01-4,0.0
MUC.CP004_MCF7_24H:BRD-K32828673-001-01-5:3.3333,chelidonine,BRD-K32828673-001-01-5,0.0
CPC018_A375_6H:BRD-K03015355-003-01-5:10,forskolin,BRD-K03015355-003-01-5,0.0
CPC006_PC3_6H:BRD-A84045418-001-01-5:10,calpeptin,BRD-A84045418-001-01-5,0.0
CPC014_VCAP_6H:BRD-K83794624-001-01-7:10,pirarubicin,BRD-K83794624-001-01-7,0.0
CPC006_PC3_24H:BRD-A25004090-001-03-5:4.8,erastin,BRD-A25004090-001-03-5,0.0
CPC014_VCAP_24H:BRD-U97083655-000-01-1:10,teicoplanin,BRD-U97083655-000-01-1,0.0
LJP001_MCF10A_24H:BRD-A45498368-001-03-0:2,WYE-125132,BRD-A45498368-001-03-0,0.0
MUC.CP004_MCF7_24H:BRD-K28168037-001-01-3:3.3333,fenretinide,BRD-K28168037-001-01-3,0.0
CPC012_MCF7_6H:BRD-K04534322-001-01-8:10,BRD-K04534322,BRD-K04534322-001-01-8,0.0
CPC018_A375_6H:BRD-K06159959-001-01-2:10,CCMQ,BRD-K06159959-001-01-2,0.0
CPC006_HT29_6H:BRD-A97437073-001-03-1:80,rosiglitazone,BRD-A97437073-001-03-1,0.0
CPC002_HCC515_24H:BRD-K01567962-001-07-3:10,pyrazolanthrone,BRD-K01567962-001-07-3,0.0
CPC006_MCF7_24H:BRD-K08845546-001-02-2:22.2,tacrolimus,BRD-K08845546-001-02-2,0.0
CPC014_HEPG2_6H:BRD-U51951544-000-01-8:10,ZG-10,BRD-U51951544-000-01-8,0.0
CPC004_HT29_6H:BRD-K20742498-003-01-1:10,RS-39604,BRD-K20742498-003-01-1,0.0
CPC018_HEPG2_6H:BRD-K96799727-001-01-7:10,pifithrin-mu,BRD-K96799727-001-01-7,0.0
CPC008_MCF7_24H:BRD-K62466453-001-04-7:10,BRD-K62466453,BRD-K62466453-001-04-7,0.0
CPC003_PC3_24H:BRD-K47869605-001-18-9:10,podophyllotoxin,BRD-K47869605-001-18-9,0.0
ERG005_VCAP_48H:BRD-K18910433-001-14-3:1,estradiol,BRD-K18910433-001-14-3,0.0
CPC018_A375_6H:BRD-K45437867-005-02-5:10,BRD-K45437867,BRD-K45437867-005-02-5,0.0
CPC020_VCAP_6H:BRD-K35573744-001-05-0:10,erbstatin-analog,BRD-K35573744-001-05-0,0.0
CPC014_HT29_6H:BRD-K83837640-001-01-4:10,JNJ-26854165,BRD-K83837640-001-01-4,0.0
CPC016_MCF7_6H:BRD-K31238592-001-01-6:10,devazepide,BRD-K31238592-001-01-6,0.0
CPC006_HA1E_24H:BRD-K51575138-001-01-7:10,TPCA-1,BRD-K51575138-001-01-7,0.0
CPC019_MCF7_24H:BRD-K43226598-001-01-1:10,BRD-K43226598,BRD-K43226598-001-01-1,0.0
CPC008_VCAP_6H:BRD-K88707333-001-04-0:10,BRD-K88707333,BRD-K88707333-001-04-0,0.0
CPC001_VCAP_24H:BRD-A81795050-003-01-7:10,U-18666A,BRD-A81795050-003-01-7,0.0
ERG005_VCAP_48H:BRD-K18910433-001-14-3:5,estradiol,BRD-K18910433-001-14-3,0.0
CPC019_A549_24H:BRD-K58479490-001-02-5:10,BRD-K58479490,BRD-K58479490-001-02-5,0.0
CPC004_VCAP_6H:BRD-K02265150-001-15-8:10,amoxapine,BRD-K02265150-001-15-8,0.0
CPC014_A549_24H:BRD-K09790412-001-03-8:10,H-9,BRD-K09790412-001-03-8,0.0
CPC001_VCAP_24H:BRD-K92073408-001-03-3:10,norethisterone,BRD-K92073408-001-03-3,0.0
CPC004_HA1E_6H:BRD-A01643550-001-03-1:10,prednisolone,BRD-A01643550-001-03-1,0.0
CPC014_PC3_24H:BRD-K99545815-001-01-4:10,PF-562271,BRD-K99545815-001-01-4,0.0
CPC004_HT29_6H:BRD-K38055836-001-13-8:10,etamivan,BRD-K38055836-001-13-8,0.0
LJP001_MCF10A_24H:BRD-K92428232-001-03-1:2,GSK-461364,BRD-K92428232-001-03-1,0.0
CPC001_VCAP_6H:BRD-K85015012-003-01-1:10,NNC-05-2090,BRD-K85015012-003-01-1,0.0
CPC012_VCAP_24H:BRD-K82837433-001-01-6:10,BRD-K82837433,BRD-K82837433-001-01-6,0.0
LJP001_HS578T_6H:BRD-K68174511-001-02-5:2,torin-2,BRD-K68174511-001-02-5,0.0
CPC015_MCF7_24H:BRD-K10995081-001-15-4:10,perphenazine,BRD-K10995081-001-15-4,0.0
CPC019_A549_6H:BRD-K77480336-001-02-8:10,BRD-K77480336,BRD-K77480336-001-02-8,0.0
CPC007_MCF7_24H:BRD-K26767475-001-05-4:10,BRD-K26767475,BRD-K26767475-001-05-4,0.0
CPC014_MCF7_6H:BRD-A39646320-001-01-3:10,HC-toxin,BRD-A39646320-001-01-3,0.0
HOG003_A549_6H:BRD-K01976263-003-04-5:1.11,emetine,BRD-K01976263-003-04-5,0.0
CPC008_VCAP_6H:BRD-K88906571-001-01-5:10,VU-0413238-1,BRD-K88906571-001-01-5,0.0
MUC.CP003_NKDBA_24H:BRD-K53308430-001-02-4:10,SA-1017940,BRD-K53308430-001-02-4,0.0
CPC012_HCC515_6H:BRD-K68588778-001-05-7:10,BRD-K68588778,BRD-K68588778-001-05-7,0.0
CPC006_T3M10_6H:BRD-K12184916-001-03-0:0.63,NVP-BEZ235,BRD-K12184916-001-03-0,0.0
CPC019_VCAP_6H:BRD-K36317223-001-01-0:10,BRD-K36317223,BRD-K36317223-001-01-0,0.0
CPC001_VCAP_24H:BRD-K02590140-001-01-2:10,O-2050,BRD-K02590140-001-01-2,0.0
CVD001_HUH7_24H:BRD-K31542390-001-01-5:10,mycophenolic-acid,BRD-K31542390-001-01-5,0.0
CPC010_HCC515_6H:BRD-K70490179-311-02-7:10,rimcazole,BRD-K70490179-311-02-7,0.0
CPC010_VCAP_6H:BRD-K06221026-001-05-0:10,DUP-697,BRD-K06221026-001-05-0,0.0
CPC009_A549_6H:BRD-K19724398-019-01-9:10,BRD-K19724398,BRD-K19724398-019-01-9,0.0
CPC013_PC3_6H:BRD-K18163752-001-01-9:10,BRD-K18163752,BRD-K18163752-001-01-9,0.0
CPC010_HT29_6H:BRD-K04136539-001-03-7:10,BRD-K04136539,BRD-K04136539-001-03-7,0.0
CPC001_PC3_24H:BRD-K63150726-001-01-3:10,JTE-907,BRD-K63150726-001-01-3,0.0
BRAF001_A375_24H:BRD-K23984367-001-04-2:10,sorafenib,BRD-K23984367-001-04-2,0.0
MUC.CP003_MCF7_24H:BRD-K80431395-001-02-4:10,triciribine,BRD-K80431395-001-02-4,0.0
